Headline,NumOfWords,NumOfChar,NumOfPunc,NumOfContPunc,NumOfContUpperCase,NumOfAdjectives,Bigrams,Bi-freq,unigrams,un-freq,trigram,tri-freq,Label
"9/28 Through the 40s: The Gloaming; HBD Bill, Lou, Cy the Third, Everett, Cy, Leon & Buck; Clarke Honored;Tiny 2-Hitter
",20,119,9,0,1,0,"[('40s', 'gloaming'), ('gloaming', 'bill'), ('bill', 'lou'), ('lou', 'cy'), ('cy', 'leon'), ('leon', 'buck'), ('buck', 'clarke')]",14,"[('40s',), ('gloaming',), ('bill',), ('lou',), ('cy',), ('leon',), ('buck',), ('clarke',)]",8,"[('40s', 'gloaming', 'bill'), ('gloaming', 'bill', 'lou'), ('bill', 'lou', 'cy'), ('lou', 'cy', 'leon'), ('cy', 'leon', 'buck'), ('leon', 'buck', 'clarke')]",18,1
"Trump Delivers Speech at National Association of Manufacturers Conference [Live Stream]
",11,87,0,0,0,0,"[('trump', 'delivers'), ('delivers', 'association'), ('association', 'manufacturers'), ('manufacturers', 'conference'), ('conference', '['), ('[', 'stream'), ('stream', ']')]",14,"[('trump',), ('delivers',), ('association',), ('manufacturers',), ('conference',), ('[',), ('stream',), (']',)]",8,"[('trump', 'delivers', 'association'), ('delivers', 'association', 'manufacturers'), ('association', 'manufacturers', 'conference'), ('manufacturers', 'conference', '['), ('conference', '[', 'stream'), ('[', 'stream', ']')]",18,1
"Media Pushes Narrative Vegas Gunman ‘Loved Conspiracy Theories’, Questioned 9
",10,77,1,0,0,0,"[('media', 'pushes'), ('pushes', 'vegas'), ('vegas', 'gunman'), ('gunman', 'conspiracy'), ('conspiracy', 'theories'), ('theories', '’')]",12,"[('media',), ('pushes',), ('vegas',), ('gunman',), ('conspiracy',), ('theories',), ('’',)]",7,"[('media', 'pushes', 'vegas'), ('pushes', 'vegas', 'gunman'), ('vegas', 'gunman', 'conspiracy'), ('gunman', 'conspiracy', 'theories'), ('conspiracy', 'theories', '’')]",15,1
"Secrets of the Super Elements
",5,29,0,0,0,0,"[('secrets', 'elements')]",2,"[('secrets',), ('elements',)]",2,[],1,1
"Parents Left Terrified By New Game On Facebook That Dares Children To Vanish For 72 Hours
",16,89,0,0,0,0,"[('parents', 'game'), ('game', 'facebook'), ('facebook', 'children'), ('children', 'hours')]",8,"[('parents',), ('game',), ('facebook',), ('children',), ('hours',)]",5,"[('parents', 'game', 'facebook'), ('game', 'facebook', 'children'), ('facebook', 'children', 'hours')]",9,1
"Sticker Proclaiming ‘KKK Wants You’ Found At A Portland High School
",11,67,0,0,1,0,"[('sticker', '‘'), ('‘', 'kkk'), ('kkk', 'portland'), ('portland', 'school')]",8,"[('sticker',), ('‘',), ('kkk',), ('portland',), ('school',)]",5,"[('sticker', '‘', 'kkk'), ('‘', 'kkk', 'portland'), ('kkk', 'portland', 'school')]",9,1
"California Seeks Ban On Fossil Fuel Cars Laying The Groundwork To Ban Humans From The Road
",16,90,0,0,0,0,"[('california', 'ban'), ('ban', 'fuel'), ('fuel', 'cars'), ('cars', 'groundwork'), ('groundwork', 'humans'), ('humans', 'road')]",12,"[('california',), ('ban',), ('fuel',), ('cars',), ('groundwork',), ('humans',), ('road',)]",7,"[('california', 'ban', 'fuel'), ('ban', 'fuel', 'cars'), ('fuel', 'cars', 'groundwork'), ('cars', 'groundwork', 'humans'), ('groundwork', 'humans', 'road')]",15,1
"The Chicago Bears Week Four Observations
",6,40,0,0,0,0,"[('chicago', 'week'), ('week', 'observations')]",4,"[('chicago',), ('week',), ('observations',)]",3,"[('chicago', 'week', 'observations')]",3,1
"Illuminati Exposed: Their Plan To Use Food To Depopulate And Kill Us
",12,68,1,0,0,0,"[('illuminati', 'plan'), ('plan', 'food')]",4,"[('illuminati',), ('plan',), ('food',)]",3,"[('illuminati', 'plan', 'food')]",3,1
"Start ‘Em or Sit ‘Em (2017): Week 5: Carson Wentz, Marshawn Lynch, Latavius Murray & More
",16,89,6,1,0,0,"[('start', 'em'), ('em', 'week'), ('week', 'carson'), ('carson', 'wentz'), ('wentz', 'marshawn'), ('marshawn', 'lynch'), ('lynch', 'latavius'), ('latavius', 'murray')]",16,"[('start',), ('em',), ('week',), ('carson',), ('wentz',), ('marshawn',), ('lynch',), ('latavius',), ('murray',)]",9,"[('start', 'em', 'week'), ('em', 'week', 'carson'), ('week', 'carson', 'wentz'), ('carson', 'wentz', 'marshawn'), ('wentz', 'marshawn', 'lynch'), ('marshawn', 'lynch', 'latavius'), ('lynch', 'latavius', 'murray')]",21,1
"9/28 From the 50s Forward: '52 Woes, Freak SHow Finale, Homer Show, Homer No-No, Game Stories & Stuff
",18,101,5,0,1,0,"[('forward', ""'52""), (""'52"", 'woes'), ('woes', 'show'), ('show', 'finale'), ('finale', 'homer'), ('homer', 'show'), ('show', 'no-no'), ('no-no', 'game'), ('game', 'stories'), ('stories', 'stuff')]",20,"[('forward',), (""'52"",), ('woes',), ('show',), ('finale',), ('homer',), ('show',), ('no-no',), ('game',), ('stories',), ('stuff',)]",11,"[('forward', ""'52"", 'woes'), (""'52"", 'woes', 'show'), ('woes', 'show', 'finale'), ('show', 'finale', 'homer'), ('finale', 'homer', 'show'), ('homer', 'show', 'no-no'), ('show', 'no-no', 'game'), ('no-no', 'game', 'stories'), ('game', 'stories', 'stuff')]",27,1
"10 Important Stories From 09/26/17 Box Scores: Montgomery’s Strong Start, Harper’s Return & More
",14,96,2,0,0,0,"[('stories', 'box'), ('box', 'scores'), ('scores', 'montgomery'), ('montgomery', '’'), ('’', 's'), ('s', 'start'), ('start', '’'), ('’', 's'), ('s', 'return')]",18,"[('stories',), ('box',), ('scores',), ('montgomery',), ('’',), ('s',), ('start',), ('’',), ('s',), ('return',)]",10,"[('stories', 'box', 'scores'), ('box', 'scores', 'montgomery'), ('scores', 'montgomery', '’'), ('montgomery', '’', 's'), ('’', 's', 'start'), ('s', 'start', '’'), ('start', '’', 's'), ('’', 's', 'return')]",24,1
"Kushner’s Lawyer Is So Smart He Emailed A Senate Letter To A Prankster
",13,70,0,0,0,0,"[('kushner', 'lawyer'), ('lawyer', 'letter'), ('letter', 'prankster')]",6,"[('kushner',), ('lawyer',), ('letter',), ('prankster',)]",4,"[('kushner', 'lawyer', 'letter'), ('lawyer', 'letter', 'prankster')]",6,1
"Does Amazon Sell Fake Products For Shooters?
",7,44,0,0,0,0,"[('products', 'shooters')]",2,"[('products',), ('shooters',)]",2,[],1,1
"Credit Agency Equifax Threatened To Pay Up In Bitcoin Or Else
",11,61,0,0,0,0,"[('credit', 'agency'), ('agency', 'bitcoin')]",4,"[('credit',), ('agency',), ('bitcoin',)]",3,"[('credit', 'agency', 'bitcoin')]",3,1
"
",0,0,0,0,0,0,[],1,[],1,[],1,1
"At Least 4 Dead, 20 Injured After Attack In London
",10,50,1,0,0,0,"[('attack', 'london')]",2,"[('attack',), ('london',)]",2,[],1,0
"Russian Lawyer In Corruption Investigation Badly Injured In Fall
",9,64,0,0,0,0,"[('lawyer', 'corruption'), ('corruption', 'investigation'), ('investigation', 'fall')]",6,"[('lawyer',), ('corruption',), ('investigation',), ('fall',)]",4,"[('lawyer', 'corruption', 'investigation'), ('corruption', 'investigation', 'fall')]",6,0
"China grants Trump dozens of new trademarks
",7,43,0,0,0,0,"[('china', 'grants'), ('grants', 'dozens'), ('dozens', 'trademarks')]",6,"[('china',), ('grants',), ('dozens',), ('trademarks',)]",4,"[('china', 'grants', 'dozens'), ('grants', 'dozens', 'trademarks')]",6,0
"Dan Rather: 'We are a deeply divided country'
",8,45,1,0,0,0,"[('dan', ""'we""), (""'we"", 'country')]",4,"[('dan',), (""'we"",), ('country',)]",3,"[('dan', ""'we"", 'country')]",3,0
"Do U.S. Troops Risk Brain Injury When They Fire Heavy Weapons?
",11,62,2,0,0,0,"[('troops', 'risk'), ('risk', 'brain'), ('brain', 'injury'), ('injury', 'weapons')]",8,"[('troops',), ('risk',), ('brain',), ('injury',), ('weapons',)]",5,"[('troops', 'risk', 'brain'), ('risk', 'brain', 'injury'), ('brain', 'injury', 'weapons')]",9,0
"Badger Burying A Cow Surprises Scientists
",6,41,0,0,0,0,"[('badger', 'cow'), ('cow', 'scientists')]",4,"[('badger',), ('cow',), ('scientists',)]",3,"[('badger', 'cow', 'scientists')]",3,0
"Sound Matters: Sex And Death In The Rain Forest
",9,47,1,0,0,0,"[('matters', 'sex'), ('sex', 'death'), ('death', 'rain'), ('rain', 'forest')]",8,"[('matters',), ('sex',), ('death',), ('rain',), ('forest',)]",5,"[('matters', 'sex', 'death'), ('sex', 'death', 'rain'), ('death', 'rain', 'forest')]",9,0
"Taking Shortcuts In Drug Testing Can Put Patients At Risk
",10,57,0,0,0,0,"[('shortcuts', 'drug'), ('drug', 'testing'), ('testing', 'patients'), ('patients', 'risk')]",8,"[('shortcuts',), ('drug',), ('testing',), ('patients',), ('risk',)]",5,"[('shortcuts', 'drug', 'testing'), ('drug', 'testing', 'patients'), ('testing', 'patients', 'risk')]",9,0
"Trump Team Urges Skimpier Health Plans To Lure More People To Buy Insurance
",13,75,0,0,0,0,"[('trump', 'team'), ('team', 'health'), ('health', 'plans'), ('plans', 'people'), ('people', 'insurance')]",10,"[('trump',), ('team',), ('health',), ('plans',), ('people',), ('insurance',)]",6,"[('trump', 'team', 'health'), ('team', 'health', 'plans'), ('health', 'plans', 'people'), ('plans', 'people', 'insurance')]",12,0
"How Misinformation Spreads On The Internet And How To Stop It
",11,61,0,0,0,0,"[('misinformation', 'internet')]",2,"[('misinformation',), ('internet',)]",2,[],1,0
"Twitter Sues Homeland Security To Protect Anonymity Of 'Alt Immigration' AccountComcast Goes Mobile With Cellphone Service For Existing Customers
",19,145,0,0,0,0,"[('twitter', 'sues'), ('sues', 'security'), ('security', 'anonymity'), ('anonymity', 'immigration'), ('immigration', 'accountcomcast'), ('accountcomcast', 'cellphone'), ('cellphone', 'service'), ('service', 'customers')]",16,"[('twitter',), ('sues',), ('security',), ('anonymity',), ('immigration',), ('accountcomcast',), ('cellphone',), ('service',), ('customers',)]",9,"[('twitter', 'sues', 'security'), ('sues', 'security', 'anonymity'), ('security', 'anonymity', 'immigration'), ('anonymity', 'immigration', 'accountcomcast'), ('immigration', 'accountcomcast', 'cellphone'), ('accountcomcast', 'cellphone', 'service'), ('cellphone', 'service', 'customers')]",21,0
"Are We Witnessing The Beginning Of The End For Free Music Streaming?
",12,68,0,0,0,0,"[('beginning', 'end'), ('end', 'music'), ('music', 'streaming')]",6,"[('beginning',), ('end',), ('music',), ('streaming',)]",4,"[('beginning', 'end', 'music'), ('end', 'music', 'streaming')]",6,0
"How Driverless Vehicles Could Harm Professional Drivers Of Color
",9,64,0,0,0,0,"[('vehicles', 'drivers'), ('drivers', 'color')]",4,"[('vehicles',), ('drivers',), ('color',)]",3,"[('vehicles', 'drivers', 'color')]",3,0
"State And Local Officials Wary Of Federal Government's Election Security EffortsShould Viewers Of Facebook Live Gang Rape Face Charges?
",19,135,0,0,0,0,"[('state', 'officials'), ('officials', 'government'), ('government', 'election'), ('election', 'security'), ('security', 'viewers'), ('viewers', 'facebook'), ('facebook', 'gang'), ('gang', 'rape'), ('rape', 'face'), ('face', 'charges')]",20,"[('state',), ('officials',), ('government',), ('election',), ('security',), ('viewers',), ('facebook',), ('gang',), ('rape',), ('face',), ('charges',)]",11,"[('state', 'officials', 'government'), ('officials', 'government', 'election'), ('government', 'election', 'security'), ('election', 'security', 'viewers'), ('security', 'viewers', 'facebook'), ('viewers', 'facebook', 'gang'), ('facebook', 'gang', 'rape'), ('gang', 'rape', 'face'), ('rape', 'face', 'charges')]",27,0
"The Father Of The Web Is Worried About How Ugly It's Become
",12,59,0,0,0,0,"[('father', 'web')]",2,"[('father',), ('web',)]",2,[],1,0
"How Russian Twitter Bots Pumped Out Fake News During The 2016 Election
",12,70,0,0,0,0,"[('twitter', 'bots'), ('bots', 'news'), ('news', 'election')]",6,"[('twitter',), ('bots',), ('news',), ('election',)]",4,"[('twitter', 'bots', 'news'), ('bots', 'news', 'election')]",6,0
"Pittsburgh Offers Driving Lessons For Uber's Autonomous Cars
",8,60,0,0,0,0,"[('pittsburgh', 'offers'), ('offers', 'lessons'), ('lessons', 'uber'), ('uber', 'cars')]",8,"[('pittsburgh',), ('offers',), ('lessons',), ('uber',), ('cars',)]",5,"[('pittsburgh', 'offers', 'lessons'), ('offers', 'lessons', 'uber'), ('lessons', 'uber', 'cars')]",9,0
"The Call-In: Rural Life
",4,23,1,0,0,0,"[('call-in', 'life')]",2,"[('call-in',), ('life',)]",2,[],1,0
"Prince Contained Multitudes, New Book Confirms
",6,46,1,0,0,0,"[('prince', 'multitudes'), ('multitudes', 'book'), ('book', 'confirms')]",6,"[('prince',), ('multitudes',), ('book',), ('confirms',)]",4,"[('prince', 'multitudes', 'book'), ('multitudes', 'book', 'confirms')]",6,0
"Kansas Student Newspaper's Fact Check Results In New Principal's Resignation
",10,76,0,0,0,0,"[('student', 'newspaper'), ('newspaper', 'fact'), ('fact', 'check'), ('check', 'results'), ('results', 'principal'), ('principal', 'resignation')]",12,"[('student',), ('newspaper',), ('fact',), ('check',), ('results',), ('principal',), ('resignation',)]",7,"[('student', 'newspaper', 'fact'), ('newspaper', 'fact', 'check'), ('fact', 'check', 'results'), ('check', 'results', 'principal'), ('results', 'principal', 'resignation')]",15,0
"Teachers, Lawyers And Others Worry About The Fate Of Student Debt Forgiveness
",12,77,1,0,0,0,"[('teachers', 'lawyers'), ('lawyers', 'others'), ('others', 'fate'), ('fate', 'student'), ('student', 'debt'), ('debt', 'forgiveness')]",12,"[('teachers',), ('lawyers',), ('others',), ('fate',), ('student',), ('debt',), ('forgiveness',)]",7,"[('teachers', 'lawyers', 'others'), ('lawyers', 'others', 'fate'), ('others', 'fate', 'student'), ('fate', 'student', 'debt'), ('student', 'debt', 'forgiveness')]",15,0
"Taser Changes Its Name To Axon And Offers Free Body Cameras For Police
",13,70,0,0,0,0,"[('taser', 'name'), ('name', 'body'), ('body', 'cameras'), ('cameras', 'police')]",8,"[('taser',), ('name',), ('body',), ('cameras',), ('police',)]",5,"[('taser', 'name', 'body'), ('name', 'body', 'cameras'), ('body', 'cameras', 'police')]",9,0
"Senate Invokes 'Nuclear Option' To Ease Gorsuch Nomination
",8,58,0,0,0,0,"[('senate', 'invokes'), ('invokes', 'option'), ('option', 'nomination')]",6,"[('senate',), ('invokes',), ('option',), ('nomination',)]",4,"[('senate', 'invokes', 'option'), ('invokes', 'option', 'nomination')]",6,0
"Limits In GOP Plan Could Shrink Seniors' Long-Term Health Benefits
",10,66,0,0,1,0,"[('limits', 'gop'), ('gop', 'plan'), ('plan', 'seniors'), ('seniors', 'health'), ('health', 'benefits')]",10,"[('limits',), ('gop',), ('plan',), ('seniors',), ('health',), ('benefits',)]",6,"[('limits', 'gop', 'plan'), ('gop', 'plan', 'seniors'), ('plan', 'seniors', 'health'), ('seniors', 'health', 'benefits')]",12,0
"Former Trump Campaign Head Manafort Was Paid Millions By A Putin Ally, AP Says
",14,78,1,0,1,0,"[('trump', 'campaign'), ('campaign', 'head'), ('head', 'manafort'), ('manafort', 'millions'), ('millions', 'putin'), ('putin', 'ap')]",12,"[('trump',), ('campaign',), ('head',), ('manafort',), ('millions',), ('putin',), ('ap',)]",7,"[('trump', 'campaign', 'head'), ('campaign', 'head', 'manafort'), ('head', 'manafort', 'millions'), ('manafort', 'millions', 'putin'), ('millions', 'putin', 'ap')]",15,0
"Trump Surveillance Flap Throws Monkey Wrench Into House Russia Investigation
",10,76,0,0,0,0,"[('trump', 'surveillance'), ('surveillance', 'flap'), ('flap', 'wrench'), ('wrench', 'house'), ('house', 'russia'), ('russia', 'investigation')]",12,"[('trump',), ('surveillance',), ('flap',), ('wrench',), ('house',), ('russia',), ('investigation',)]",7,"[('trump', 'surveillance', 'flap'), ('surveillance', 'flap', 'wrench'), ('flap', 'wrench', 'house'), ('wrench', 'house', 'russia'), ('house', 'russia', 'investigation')]",15,0
"The Supreme Court Rules In Favor Of A Special Education Student
",11,63,0,0,0,0,"[('court', 'rules'), ('rules', 'favor'), ('favor', 'education'), ('education', 'student')]",8,"[('court',), ('rules',), ('favor',), ('education',), ('student',)]",5,"[('court', 'rules', 'favor'), ('rules', 'favor', 'education'), ('favor', 'education', 'student')]",9,0
"Gorsuch Hearing For Top Court Lacks The High Drama Of Those In Recent Past
",14,74,0,0,0,0,"[('hearing', 'court'), ('court', 'drama'), ('drama', 'past')]",6,"[('hearing',), ('court',), ('drama',), ('past',)]",4,"[('hearing', 'court', 'drama'), ('court', 'drama', 'past')]",6,0
"GAO Will Investigate Skyrocketing Prices For Orphan Drugs
",8,57,0,0,1,0,"[('gao', 'prices'), ('prices', 'orphan'), ('orphan', 'drugs')]",6,"[('gao',), ('prices',), ('orphan',), ('drugs',)]",4,"[('gao', 'prices', 'orphan'), ('prices', 'orphan', 'drugs')]",6,0
"North Korea Missile Explodes Within Seconds Of Launch, U.S. Says
",10,64,3,0,0,0,"[('korea', 'missile'), ('missile', 'explodes'), ('explodes', 'seconds'), ('seconds', 'launch')]",8,"[('korea',), ('missile',), ('explodes',), ('seconds',), ('launch',)]",5,"[('korea', 'missile', 'explodes'), ('missile', 'explodes', 'seconds'), ('explodes', 'seconds', 'launch')]",9,0
"Germany Deports Native-Born Terrorism Suspects, In A First
",8,58,1,0,0,0,"[('terrorism', 'suspects')]",2,"[('terrorism',), ('suspects',)]",2,[],1,0
"Researchers Test Hotter, Faster And Cleaner Way To Fight Oil Spills
",11,67,1,0,0,0,"[('researchers', 'hotter'), ('hotter', 'way'), ('way', 'oil'), ('oil', 'spills')]",8,"[('researchers',), ('hotter',), ('way',), ('oil',), ('spills',)]",5,"[('researchers', 'hotter', 'way'), ('hotter', 'way', 'oil'), ('way', 'oil', 'spills')]",9,0
"New Device Restrictions On Some Flights: Few Facts, Many Questions
",10,66,2,0,0,0,"[('device', 'restrictions'), ('restrictions', 'flights'), ('flights', 'facts'), ('facts', 'questions')]",8,"[('device',), ('restrictions',), ('flights',), ('facts',), ('questions',)]",5,"[('device', 'restrictions', 'flights'), ('restrictions', 'flights', 'facts'), ('flights', 'facts', 'questions')]",9,0
"Police Confirm At Least 4 People Dead After Attack Near U.K. Parliament
",12,71,2,0,0,0,"[('police', 'people'), ('people', 'attack'), ('attack', 'parliament')]",6,"[('police',), ('people',), ('attack',), ('parliament',)]",4,"[('police', 'people', 'attack'), ('people', 'attack', 'parliament')]",6,0
"Tensions rising between Turkish, European leaders before elections
",8,66,1,0,0,0,"[('tensions', 'leaders'), ('leaders', 'elections')]",4,"[('tensions',), ('leaders',), ('elections',)]",3,"[('tensions', 'leaders', 'elections')]",3,0
"'Game of Thrones' creators: Final season will only be six episodes
",11,66,1,0,0,0,"[(""'game"", 'thrones'), ('thrones', 'creators'), ('creators', 'season'), ('season', 'episodes')]",8,"[(""'game"",), ('thrones',), ('creators',), ('season',), ('episodes',)]",5,"[(""'game"", 'thrones', 'creators'), ('thrones', 'creators', 'season'), ('creators', 'season', 'episodes')]",9,0
"Dan Rather: 'We are a deeply divided country'
",8,45,1,0,0,0,"[('dan', ""'we""), (""'we"", 'country')]",4,"[('dan',), (""'we"",), ('country',)]",3,"[('dan', ""'we"", 'country')]",3,0
"McCain calls on Trump to clarify wiretapping claim
",8,50,0,0,0,0,"[('mccain', 'trump'), ('trump', 'claim')]",4,"[('mccain',), ('trump',), ('claim',)]",3,"[('mccain', 'trump', 'claim')]",3,0
"Mark Zuckerberg to speak at Harvard commencement
",7,48,0,0,0,0,"[('mark', 'zuckerberg'), ('zuckerberg', 'commencement')]",4,"[('mark',), ('zuckerberg',), ('commencement',)]",3,"[('mark', 'zuckerberg', 'commencement')]",3,0
"3 die in protests after South Korean president removed from office
",11,66,0,0,0,0,"[('die', 'protests'), ('protests', 'president'), ('president', 'office')]",6,"[('die',), ('protests',), ('president',), ('office',)]",4,"[('die', 'protests', 'president'), ('protests', 'president', 'office')]",6,0
"China grants Trump dozens of new trademarks
",7,43,0,0,0,0,"[('china', 'grants'), ('grants', 'dozens'), ('dozens', 'trademarks')]",6,"[('china',), ('grants',), ('dozens',), ('trademarks',)]",4,"[('china', 'grants', 'dozens'), ('grants', 'dozens', 'trademarks')]",6,0
"Malaysia formally confirms man killed at airport was Kim Jong Nam
",11,65,0,0,0,0,"[('malaysia', 'man'), ('man', 'airport'), ('airport', 'nam')]",6,"[('malaysia',), ('man',), ('airport',), ('nam',)]",4,"[('malaysia', 'man', 'airport'), ('man', 'airport', 'nam')]",6,0
